image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
1001_8bit.png;282,355;307,406;332,361;331,298;303,281;266,282;245,252;244,301;-1,-1;355,140;341,177;277,176;257,142;289,95
1006_8bit.png;275,353;310,390;335,364;340,322;294,282;267,279;248,255;250,309;-1,-1;360,132;346,173;283,173;258,140;287,102
1011_8bit.png;289,352;310,402;331,362;339,315;302,283;276,279;248,250;249,292;-1,-1;365,130;344,172;280,173;254,137;291,94
1016_8bit.png;286,347;314,393;336,353;336,300;305,283;274,278;240,254;248,298;-1,-1;364,136;342,172;281,166;257,144;293,92
101_8bit.png;294,350;311,404;336,366;329,309;304,280;268,279;241,265;242,296;-1,-1;-1,-1;346,189;267,177;236,174;275,119
1021_8bit.png;281,356;312,403;337,360;329,302;301,281;274,285;249,252;241,288;-1,-1;360,137;342,181;277,170;251,139;286,102
1026_8bit.png;282,353;303,407;331,370;338,313;307,273;264,281;246,252;247,300;-1,-1;359,136;340,178;273,178;256,140;287,105
1031_8bit.png;287,349;308,405;334,369;332,308;310,280;265,283;245,250;249,300;-1,-1;362,132;342,177;280,174;252,139;289,98
1036_8bit.png;-1,-1;305,409;339,358;334,306;307,279;262,276;244,251;249,305;-1,-1;359,136;346,172;279,170;252,138;290,99
1041_8bit.png;285,342;309,399;336,353;335,311;304,284;276,286;248,258;245,299;-1,-1;365,125;342,165;281,170;253,137;291,100
1046_8bit.png;288,339;308,405;331,372;333,309;298,276;272,281;246,254;245,294;-1,-1;361,136;339,177;279,171;252,144;289,99
1051_8bit.png;288,350;310,396;338,357;338,306;306,283;271,285;247,254;246,304;-1,-1;362,129;343,173;280,175;251,133;292,87
1056_8bit.png;283,347;302,405;338,363;334,316;311,277;270,290;241,253;241,298;-1,-1;363,130;342,171;272,169;247,136;295,98
1061_8bit.png;-1,-1;307,399;332,372;334,320;303,279;272,284;251,255;245,303;-1,-1;363,133;344,165;279,173;254,136;294,94
1066_8bit.png;280,352;309,396;332,367;336,316;301,278;269,281;242,255;248,295;-1,-1;366,136;343,172;280,170;258,141;291,95
106_8bit.png;283,342;308,398;335,367;342,310;310,290;270,282;230,257;238,297;-1,-1;-1,-1;348,195;270,183;229,173;279,122
1071_8bit.png;283,347;301,406;323,369;337,310;310,287;267,283;247,258;245,304;-1,-1;359,138;336,173;278,174;256,140;289,92
1076_8bit.png;291,345;309,406;336,367;335,306;312,276;270,279;246,252;243,301;-1,-1;359,133;338,175;280,167;257,140;289,98
1081_8bit.png;291,352;310,402;331,373;339,313;294,282;270,283;245,256;248,308;-1,-1;364,124;339,173;281,173;252,142;289,97
1086_8bit.png;287,362;309,402;327,363;336,304;301,280;269,281;243,256;242,307;-1,-1;360,135;345,175;288,175;251,144;294,96
1091_8bit.png;277,346;307,401;325,366;333,313;296,282;267,289;247,251;249,298;-1,-1;366,139;336,182;280,166;251,137;291,98
1096_8bit.png;287,357;309,398;336,364;333,307;307,274;267,282;242,261;250,301;-1,-1;362,135;341,175;270,168;247,146;251,100
1101_8bit.png;279,350;309,399;334,360;337,310;305,284;263,285;241,258;242,301;-1,-1;361,136;337,174;274,169;261,133;274,90
1106_8bit.png;285,356;308,395;336,366;337,325;303,283;264,281;243,256;245,295;-1,-1;353,134;333,164;271,171;259,133;268,89
1111_8bit.png;279,345;313,391;333,358;337,318;302,282;273,284;249,261;252,293;-1,-1;353,133;333,172;281,176;263,144;268,89
1116_8bit.png;288,352;304,392;336,367;338,315;305,277;267,277;244,248;250,290;-1,-1;352,127;337,159;280,163;253,134;270,101
111_8bit.png;283,364;304,409;330,378;334,324;303,275;267,279;237,262;237,290;-1,-1;-1,-1;342,191;269,185;238,174;272,128
1121_8bit.png;290,345;302,404;338,370;339,319;302,277;275,282;252,257;243,298;-1,-1;356,134;338,170;282,167;262,140;275,102
1126_8bit.png;282,360;313,400;325,364;338,314;312,283;268,293;247,254;247,298;-1,-1;354,141;336,171;276,169;259,138;276,96
1131_8bit.png;287,340;309,393;334,371;337,321;302,274;271,283;249,249;247,283;-1,-1;353,127;342,167;278,152;260,132;278,98
1136_8bit.png;277,350;306,405;334,367;334,310;301,279;268,279;252,253;251,289;-1,-1;350,133;336,169;279,175;257,140;272,94
1141_8bit.png;-1,-1;310,392;328,363;336,304;299,278;271,286;255,254;248,302;-1,-1;350,138;325,172;280,167;255,131;282,92
1146_8bit.png;285,353;309,397;331,370;338,320;304,283;267,285;246,245;244,289;-1,-1;360,132;337,168;281,170;259,138;273,97
1151_8bit.png;284,349;306,406;327,367;337,312;299,280;275,280;252,256;249,303;-1,-1;349,136;336,177;270,170;256,133;272,95
1156_8bit.png;288,349;309,393;332,363;333,325;301,278;272,281;243,256;248,297;-1,-1;357,135;334,177;274,175;259,130;277,88
